identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
99.213	2415.0	19.0	0.0	1.0	2415.0	1.0	2415.0	0.0	4894.0	XP_020800011.1	NP_476739.1
87.683	341.0	42.0	0.0	1.0	341.0	1.0	341.0	0.0	625.0	XP_020798414.1	NP_476740.1
69.735	1434.0	425.0	5.0	1.0	1431.0	1.0	1428.0	0.0	2039.0	XP_020818501.1	NP_476741.1
90.81	914.0	53.0	8.0	1.0	884.0	1.0	913.0	0.0	1508.0	XP_020799759.1	NP_476748.1
78.505	428.0	73.0	4.0	1.0	411.0	1.0	426.0	0.0	661.0	XP_020798740.1	NP_476749.1
77.586	1044.0	186.0	20.0	1.0	1026.0	1.0	1014.0	0.0	1317.0	XP_020803336.1	NP_476751.1
62.385	327.0	107.0	10.0	1.0	321.0	1.0	317.0	2.0900000000000003e-123	356.0	XP_020805505.1	NP_476752.1
76.196	878.0	151.0	16.0	1.0	838.0	1.0	860.0	0.0	1154.0	XP_020802905.1	NP_476756.2
86.75	1434.0	174.0	7.0	1.0	1426.0	1.0	1426.0	0.0	2526.0	XP_020815576.1	NP_476759.1
85.274	1460.0	187.0	13.0	1.0	1447.0	1.0	1445.0	0.0	2450.0	XP_020804772.1	NP_476760.1
95.833	168.0	7.0	0.0	1.0	168.0	5.0	172.0	1.06e-120	337.0	XP_020811027.1	NP_476761.3
76.923	923.0	201.0	4.0	1.0	922.0	1.0	912.0	0.0	1478.0	XP_020802892.1	NP_476762.1
77.778	243.0	42.0	4.0	1.0	235.0	1.0	239.0	3.41e-138	387.0	XP_020807327.1	NP_476767.2
93.431	1157.0	65.0	6.0	1.0	1151.0	1.0	1152.0	0.0	2060.0	XP_020816068.1	NP_476768.1
100.0	450.0	0.0	0.0	1.0	450.0	1.0	450.0	0.0	944.0	XP_020799368.1	NP_476772.1
70.766	2545.0	676.0	16.0	1.0	2515.0	1.0	2507.0	0.0	3705.0	XP_020804432.1	NP_476773.1
94.192	551.0	15.0	4.0	1.0	534.0	1.0	551.0	0.0	1052.0	XP_020798984.1	NP_476775.1
100.0	128.0	0.0	0.0	1.0	128.0	1.0	128.0	1.41e-92	263.0	XP_020799161.1	NP_476776.1
95.046	646.0	32.0	0.0	1.0	646.0	1.0	646.0	0.0	1281.0	XP_020808646.1	NP_476777.1
100.0	156.0	0.0	0.0	1.0	156.0	1.0	156.0	1.1299999999999999e-114	321.0	XP_020807284.1	NP_476778.1
87.989	358.0	37.0	2.0	1.0	352.0	1.0	358.0	0.0	655.0	XP_020799174.1	NP_476779.1
85.199	527.0	54.0	4.0	1.0	508.0	1.0	522.0	0.0	796.0	XP_020803785.1	NP_476781.1
82.734	139.0	17.0	4.0	1.0	137.0	1.0	134.0	3.5399999999999994e-54	166.0	XP_020810752.1	NP_476783.1
85.119	168.0	22.0	1.0	1.0	168.0	30.0	194.0	8.909999999999999e-45	145.0	XP_020810559.1	NP_476784.1
69.565	115.0	26.0	2.0	1.0	115.0	1.0	106.0	2.4200000000000003e-37	122.0	XP_020809413.1	NP_476785.1
96.952	689.0	19.0	1.0	1.0	687.0	1.0	689.0	0.0	1376.0	XP_020806266.1	NP_476787.1
88.774	579.0	53.0	4.0	1.0	575.0	1.0	571.0	0.0	1053.0	XP_020810126.1	NP_476788.1
91.392	546.0	40.0	5.0	1.0	541.0	3.0	546.0	0.0	1014.0	XP_020810064.1	NP_476792.1
77.095	358.0	72.0	6.0	1.0	353.0	1.0	353.0	0.0	518.0	XP_020818425.1	NP_476793.1
64.231	260.0	85.0	3.0	1.0	252.0	1.0	260.0	1.55e-104	303.0	XP_020818420.1	NP_476794.1
93.919	296.0	18.0	0.0	1.0	296.0	1.0	296.0	0.0	587.0	XP_020807243.1	NP_476797.1
50.222	450.0	193.0	10.0	10.0	436.0	11.0	452.0	1.59e-137	402.0	XP_020811586.1	NP_476800.1
71.944	360.0	57.0	9.0	13.0	345.0	1.0	343.0	1.16e-141	404.0	XP_020810069.1	NP_476803.1
91.579	475.0	40.0	0.0	1.0	475.0	1.0	475.0	0.0	916.0	XP_020810814.1	NP_476804.1
100.0	309.0	0.0	0.0	1.0	309.0	1.0	309.0	0.0	648.0	XP_020799136.1	NP_476805.1
95.98	199.0	8.0	0.0	1.0	199.0	1.0	199.0	6.2e-142	409.0	XP_020808114.1	NP_476807.1
67.308	104.0	33.0	1.0	1.0	103.0	1.0	104.0	2.22e-34	114.0	XP_020808134.1	NP_476808.1
90.113	354.0	33.0	1.0	1.0	352.0	1.0	354.0	0.0	624.0	XP_020814801.1	NP_476810.1
91.159	690.0	61.0	0.0	1.0	690.0	1.0	690.0	0.0	1337.0	XP_020800564.1	NP_476812.1
92.779	1371.0	88.0	6.0	24.0	1385.0	20.0	1388.0	0.0	2450.0	XP_020805359.1	NP_476814.1
84.339	1309.0	120.0	18.0	1.0	1271.0	1.0	1262.0	0.0	2049.0	XP_020811953.1	NP_476816.1
84.817	1146.0	140.0	16.0	1.0	1121.0	1.0	1137.0	0.0	1920.0	XP_020810817.1	NP_476817.1
82.336	1070.0	184.0	3.0	1.0	1066.0	1.0	1069.0	0.0	1757.0	XP_020813775.1	NP_476818.1
97.979	940.0	16.0	3.0	1.0	940.0	1.0	937.0	0.0	1898.0	XP_020812612.1	NP_476819.2
98.751	961.0	12.0	0.0	1.0	961.0	1.0	961.0	0.0	1945.0	XP_020803438.1	NP_476820.1
86.84	1155.0	138.0	6.0	1.0	1143.0	1.0	1153.0	0.0	2089.0	XP_020810125.1	NP_476821.1
58.367	245.0	58.0	5.0	1.0	201.0	1.0	245.0	4.54e-69	210.0	XP_020810072.1	NP_476824.1
89.362	141.0	14.0	1.0	1.0	140.0	1.0	141.0	5.17e-87	249.0	XP_020801517.1	NP_476829.1
92.272	1307.0	96.0	4.0	1.0	1302.0	1.0	1307.0	0.0	2491.0	XP_020808957.1	NP_476831.1
97.802	1001.0	22.0	0.0	1.0	1001.0	1.0	1001.0	0.0	2019.0	XP_020817991.1	NP_476832.1
72.414	696.0	176.0	6.0	1.0	686.0	1.0	690.0	0.0	956.0	XP_020807551.1	NP_476833.1
73.457	486.0	90.0	7.0	1.0	451.0	1.0	482.0	1.76e-162	467.0	XP_020800889.1	NP_476834.1
98.714	311.0	3.0	1.0	1.0	310.0	1.0	311.0	0.0	620.0	XP_020806290.1	NP_476838.1
89.524	1451.0	120.0	15.0	1.0	1427.0	1.0	1443.0	0.0	2227.0	XP_020812613.1	NP_476840.2
93.881	1095.0	29.0	11.0	1.0	1063.0	1.0	1089.0	0.0	2070.0	XP_020800547.1	NP_476842.2
94.329	1058.0	28.0	10.0	1.0	1032.0	1.0	1052.0	0.0	2013.0	XP_020800548.1	NP_476843.2
89.201	1352.0	70.0	13.0	1.0	1302.0	1.0	1326.0	0.0	2090.0	XP_020800551.1	NP_476844.2
98.876	267.0	3.0	0.0	1.0	267.0	1.0	267.0	0.0	536.0	XP_020813308.1	NP_476848.1
98.456	518.0	7.0	1.0	1.0	517.0	1.0	518.0	0.0	1060.0	XP_020814949.1	NP_476849.1
78.972	1089.0	179.0	26.0	1.0	1054.0	1.0	1074.0	0.0	1389.0	XP_020811702.1	NP_476850.1
92.629	1316.0	77.0	9.0	1.0	1312.0	1.0	1300.0	0.0	2376.0	XP_020812641.1	NP_476852.1
88.215	577.0	55.0	6.0	1.0	571.0	1.0	570.0	0.0	919.0	XP_020813717.1	NP_476854.1
90.229	1003.0	85.0	7.0	1.0	991.0	1.0	1002.0	0.0	1810.0	XP_020801640.1	NP_476855.1
74.803	127.0	30.0	2.0	1.0	126.0	1.0	126.0	7.85e-61	182.0	XP_020798484.1	NP_476856.1
99.457	184.0	1.0	0.0	1.0	184.0	1.0	184.0	9.56e-135	374.0	XP_020800083.1	NP_476857.1
92.237	2718.0	169.0	16.0	12.0	2703.0	12.0	2713.0	0.0	4744.0	XP_020803020.1	NP_476859.2
94.802	481.0	25.0	0.0	1.0	481.0	1.0	481.0	0.0	926.0	XP_020803513.1	NP_476860.2
71.397	1353.0	272.0	26.0	1.0	1293.0	1.0	1298.0	0.0	1755.0	XP_020800344.1	NP_476861.1
92.472	704.0	49.0	1.0	1.0	700.0	1.0	704.0	0.0	1328.0	XP_020802143.1	NP_476863.1
80.207	965.0	117.0	19.0	1.0	906.0	1.0	950.0	0.0	1185.0	XP_020804431.1	NP_476864.2
78.451	297.0	60.0	4.0	1.0	296.0	1.0	294.0	1.35e-171	476.0	XP_020806912.1	NP_476866.1
91.87	738.0	34.0	4.0	1.0	714.0	1.0	736.0	0.0	1273.0	XP_020817903.1	NP_476867.1
90.296	608.0	40.0	7.0	1.0	594.0	1.0	603.0	0.0	1015.0	XP_020810215.1	NP_476868.1
76.847	812.0	141.0	17.0	1.0	773.0	1.0	804.0	0.0	851.0	XP_020803428.1	NP_476871.2
91.643	347.0	21.0	3.0	1.0	339.0	1.0	347.0	0.0	581.0	XP_020813994.1	NP_476873.2
98.502	267.0	4.0	0.0	1.0	267.0	1.0	267.0	0.0	530.0	XP_020807418.1	NP_476874.1
77.438	851.0	178.0	6.0	1.0	843.0	1.0	845.0	0.0	1386.0	XP_020807330.1	NP_476875.1
79.813	1174.0	195.0	13.0	1.0	1149.0	1.0	1157.0	0.0	1847.0	XP_020802617.1	NP_476877.1
72.617	493.0	86.0	9.0	130.0	578.0	51.0	538.0	0.0	524.0	XP_020806343.1	NP_476882.1
96.739	184.0	6.0	0.0	1.0	184.0	1.0	184.0	3.87e-132	367.0	XP_020811268.1	NP_476886.1
100.0	315.0	0.0	0.0	1.0	315.0	1.0	315.0	0.0	654.0	XP_020807221.1	NP_476888.1
70.115	87.0	19.0	2.0	1.0	81.0	1.0	86.0	5.26e-36	116.0	XP_020798254.1	NP_476889.1
70.055	541.0	135.0	10.0	1.0	525.0	1.0	530.0	0.0	652.0	XP_020797769.1	NP_476890.1
99.519	416.0	2.0	0.0	1.0	416.0	1.0	416.0	0.0	861.0	XP_020805222.1	NP_476891.1
78.849	799.0	115.0	12.0	87.0	839.0	1.0	791.0	0.0	1081.0	XP_020807447.1	NP_476892.4
79.762	492.0	218.0	13.0	785.0	1029.0	972.0	1223.0	2.0099999999999997e-61	406.0	XP_020812574.1	NP_476896.1
92.241	580.0	43.0	2.0	1.0	579.0	1.0	579.0	0.0	1104.0	XP_020801667.1	NP_476898.1
84.528	879.0	111.0	10.0	5.0	869.0	4.0	871.0	0.0	1410.0	XP_020808329.1	NP_476900.1
80.615	325.0	60.0	2.0	1.0	325.0	1.0	322.0	0.0	527.0	XP_020806911.1	NP_476901.1
84.024	169.0	23.0	1.0	309.0	477.0	316.0	480.0	1.36e-62	211.0	XP_020808013.1	NP_476906.1
88.716	514.0	56.0	1.0	1.0	512.0	1.0	514.0	0.0	966.0	XP_020803432.1	NP_476907.2
94.151	530.0	26.0	3.0	12.0	537.0	12.0	540.0	0.0	737.0	XP_020810316.1	NP_476917.1
83.885	453.0	70.0	1.0	1.0	450.0	1.0	453.0	0.0	806.0	XP_020807130.1	NP_476922.1
86.261	444.0	52.0	5.0	1.0	435.0	1.0	444.0	0.0	722.0	XP_020801259.1	NP_476923.1
60.225	621.0	176.0	16.0	1.0	610.0	1.0	561.0	0.0	629.0	XP_020798645.1	NP_476924.1
94.931	217.0	11.0	0.0	1.0	217.0	1.0	217.0	5.1e-159	438.0	XP_020798869.1	NP_476925.1
93.372	513.0	34.0	0.0	1.0	513.0	1.0	513.0	0.0	1005.0	XP_020814614.1	NP_476927.1
83.442	308.0	51.0	0.0	1.0	308.0	1.0	308.0	0.0	534.0	XP_020811930.1	NP_476929.1
52.494	421.0	178.0	9.0	20.0	428.0	41.0	451.0	4.75e-135	395.0	XP_020808102.1	NP_476935.1
99.338	151.0	1.0	0.0	1.0	151.0	1.0	151.0	2.81e-108	304.0	XP_020807834.1	NP_476938.1
95.982	224.0	9.0	0.0	1.0	224.0	1.0	224.0	2.3500000000000002e-164	452.0	XP_020799156.1	NP_476939.1
89.868	227.0	23.0	0.0	1.0	227.0	1.0	227.0	1.09e-154	427.0	XP_020805933.1	NP_476940.1
81.395	43.0	8.0	0.0	15.0	57.0	16.0	58.0	1.98e-21	77.8	XP_020808512.1	NP_476944.1
89.666	929.0	82.0	7.0	1.0	915.0	1.0	929.0	0.0	1706.0	XP_020804737.1	NP_476946.1
97.297	74.0	2.0	0.0	1.0	74.0	1.0	74.0	3.14e-50	151.0	XP_020807795.1	NP_476947.1
82.47	251.0	35.0	4.0	1.0	245.0	1.0	248.0	7.56e-139	389.0	XP_020818139.1	NP_476948.1
76.975	443.0	72.0	6.0	1.0	415.0	1.0	441.0	1.1300000000000001e-157	451.0	XP_020800815.1	NP_476949.2
100.0	192.0	0.0	0.0	1.0	192.0	1.0	192.0	5.3e-144	398.0	XP_020812001.1	NP_476950.1
86.742	264.0	32.0	1.0	1.0	261.0	1.0	264.0	1.63e-157	438.0	XP_020811471.1	NP_476951.1
77.778	450.0	86.0	9.0	1.0	440.0	1.0	446.0	0.0	642.0	XP_020818404.1	NP_476952.1
95.738	657.0	17.0	2.0	4.0	649.0	3.0	659.0	0.0	1311.0	XP_020809190.1	NP_476953.1
93.466	704.0	44.0	1.0	1.0	704.0	1.0	702.0	0.0	1277.0	XP_020815416.1	NP_476957.1
92.846	671.0	45.0	1.0	18.0	685.0	19.0	689.0	0.0	1248.0	XP_020807226.1	NP_476962.1
99.324	148.0	1.0	0.0	2.0	149.0	21.0	168.0	6.65e-105	296.0	XP_020806872.1	NP_476963.1
63.636	418.0	118.0	8.0	1.0	399.0	1.0	403.0	2.8899999999999997e-141	408.0	XP_020815271.1	NP_476965.1
84.906	318.0	41.0	3.0	1.0	313.0	1.0	316.0	0.0	503.0	XP_020810460.1	NP_476967.1
97.419	155.0	4.0	0.0	1.0	155.0	1.0	155.0	2.3e-106	300.0	XP_020802472.1	NP_476968.1
99.194	124.0	1.0	0.0	1.0	124.0	1.0	124.0	7.93e-89	253.0	XP_020801059.1	NP_476969.1
86.427	501.0	66.0	1.0	1.0	501.0	1.0	499.0	0.0	887.0	XP_020799734.1	NP_476971.1
87.179	546.0	54.0	7.0	1.0	539.0	1.0	537.0	0.0	870.0	XP_020806432.1	NP_476972.2
81.818	330.0	41.0	2.0	1.0	323.0	1.0	318.0	0.0	555.0	XP_020804457.1	NP_476974.1
91.121	428.0	37.0	1.0	1.0	427.0	1.0	428.0	0.0	774.0	XP_020816038.1	NP_476979.1
98.319	476.0	8.0	0.0	1.0	476.0	1.0	476.0	0.0	973.0	XP_020801661.1	NP_476980.1
96.709	395.0	12.0	1.0	1.0	395.0	1.0	394.0	0.0	800.0	XP_020800513.1	NP_476982.1
92.727	55.0	4.0	0.0	1.0	55.0	1.0	55.0	5.410000000000001e-32	104.0	XP_020805956.1	NP_476985.1
89.746	5354.0	499.0	27.0	1.0	5322.0	1.0	5336.0	0.0	9624.0	XP_020799168.1	NP_476986.1
85.135	148.0	22.0	0.0	1.0	148.0	1.0	148.0	3.32e-91	261.0	XP_020811881.1	NP_476988.1
94.048	168.0	9.0	1.0	1.0	167.0	1.0	168.0	5.65e-87	251.0	XP_020807144.1	NP_476989.2
98.518	5128.0	75.0	1.0	1.0	5127.0	1.0	5128.0	0.0	10571.0	XP_020814889.1	NP_476991.1
98.514	5114.0	75.0	1.0	1.0	5113.0	1.0	5114.0	0.0	10541.0	XP_020814895.1	NP_476992.1
98.518	5128.0	75.0	1.0	1.0	5127.0	1.0	5128.0	0.0	10576.0	XP_020814888.1	NP_476993.1
98.514	5114.0	75.0	1.0	1.0	5113.0	1.0	5114.0	0.0	10543.0	XP_020814893.1	NP_476994.1
87.297	370.0	41.0	3.0	1.0	366.0	1.0	368.0	0.0	552.0	XP_020799832.1	NP_476995.1
85.354	198.0	29.0	0.0	13.0	210.0	13.0	210.0	4.37e-131	367.0	XP_020810684.1	NP_476998.1
83.359	637.0	90.0	7.0	1.0	622.0	6.0	641.0	0.0	1054.0	XP_020798368.1	NP_476999.1
85.502	607.0	80.0	6.0	1.0	601.0	6.0	610.0	0.0	1045.0	XP_020798364.1	NP_477000.1
72.0	200.0	45.0	2.0	1.0	200.0	1.0	189.0	1.04e-72	218.0	XP_020807192.1	NP_477001.2
91.608	143.0	12.0	0.0	1.0	143.0	1.0	143.0	1.51e-95	271.0	XP_020814481.1	NP_477002.1
89.542	153.0	15.0	1.0	1.0	152.0	1.0	153.0	3.69e-98	279.0	XP_020814480.1	NP_477003.1
93.065	721.0	50.0	0.0	1.0	721.0	107.0	827.0	0.0	1358.0	XP_020811096.1	NP_477004.5
98.551	276.0	4.0	0.0	1.0	276.0	1.0	276.0	0.0	571.0	XP_020807076.1	NP_477005.1
92.602	392.0	26.0	2.0	1.0	389.0	1.0	392.0	0.0	682.0	XP_020800091.1	NP_477006.1
85.783	415.0	51.0	4.0	1.0	415.0	1.0	407.0	0.0	563.0	XP_020812393.1	NP_477008.1
94.281	1294.0	60.0	8.0	1.0	1283.0	1.0	1291.0	0.0	2371.0	XP_020800562.1	NP_477009.1
95.853	651.0	25.0	1.0	1.0	651.0	1.0	649.0	0.0	1296.0	XP_020802211.1	NP_477013.1
81.378	392.0	69.0	4.0	1.0	390.0	1.0	390.0	0.0	593.0	XP_020806458.1	NP_477014.1
92.022	539.0	18.0	4.0	1.0	515.0	1.0	538.0	0.0	974.0	XP_020817582.1	NP_477018.1
92.021	564.0	18.0	5.0	1.0	540.0	1.0	561.0	0.0	1022.0	XP_020817559.1	NP_477020.1
92.037	540.0	18.0	4.0	1.0	516.0	1.0	539.0	0.0	979.0	XP_020817574.1	NP_477021.1
88.571	665.0	75.0	1.0	1.0	664.0	1.0	665.0	0.0	1217.0	XP_020799028.1	NP_477022.1
78.889	900.0	169.0	7.0	1.0	887.0	1.0	892.0	0.0	1417.0	XP_020800249.1	NP_477023.1
84.807	882.0	94.0	11.0	1.0	859.0	1.0	865.0	0.0	1385.0	XP_020806822.1	NP_477024.1
93.251	889.0	54.0	5.0	1.0	887.0	1.0	885.0	0.0	1695.0	XP_020807532.1	NP_477025.1
81.688	628.0	88.0	12.0	1.0	612.0	1.0	617.0	0.0	863.0	XP_020812873.1	NP_477026.1
93.604	813.0	51.0	1.0	1.0	812.0	1.0	813.0	0.0	1609.0	XP_020807276.1	NP_477027.1
98.263	403.0	7.0	0.0	1.0	403.0	1.0	403.0	0.0	808.0	XP_020811529.1	NP_477032.1
81.58	2215.0	375.0	12.0	1.0	2188.0	1.0	2209.0	0.0	3508.0	XP_020810407.1	NP_477033.1
99.324	148.0	1.0	0.0	1.0	148.0	1.0	148.0	2.37e-108	304.0	XP_020818228.1	NP_477034.1
84.502	613.0	73.0	7.0	1.0	609.0	1.0	595.0	0.0	1004.0	XP_020810310.1	NP_477035.1
65.914	443.0	125.0	12.0	5.0	437.0	1.0	427.0	2.52e-177	505.0	XP_020814567.1	NP_477038.1
87.33	442.0	41.0	10.0	1.0	432.0	1.0	437.0	0.0	726.0	XP_020815604.1	NP_477039.1
96.935	522.0	16.0	0.0	1.0	522.0	1.0	522.0	0.0	1048.0	XP_020812390.1	NP_477041.1
81.148	122.0	21.0	1.0	60.0	181.0	33.0	152.0	5.67e-72	218.0	XP_020809915.1	NP_477043.1
95.899	829.0	33.0	1.0	1.0	828.0	1.0	829.0	0.0	1663.0	XP_020802692.1	NP_477047.1
51.546	97.0	36.0	1.0	49.0	145.0	11.0	96.0	4.2e-27	97.1	XP_020801346.1	NP_477050.1
87.31	394.0	50.0	0.0	1.0	394.0	1.0	394.0	0.0	723.0	XP_020806710.1	NP_477052.2
96.257	187.0	4.0	1.0	1.0	184.0	1.0	187.0	6.0300000000000005e-133	369.0	XP_020818007.1	NP_477054.1
90.217	92.0	9.0	0.0	1.0	92.0	1.0	92.0	6.63e-58	172.0	XP_020803515.1	NP_477059.2
93.443	122.0	8.0	0.0	1.0	122.0	1.0	122.0	2.7e-65	193.0	XP_020800162.1	NP_477061.1
97.549	204.0	5.0	0.0	1.0	204.0	1.0	204.0	8.64e-151	420.0	XP_020800108.1	NP_477065.3
91.626	203.0	15.0	2.0	1.0	201.0	1.0	203.0	4.29e-136	380.0	XP_020800105.1	NP_477066.2
75.847	2360.0	556.0	7.0	1.0	2346.0	1.0	2360.0	0.0	3375.0	XP_020801103.1	NP_477067.2
96.855	636.0	20.0	0.0	1.0	636.0	1.0	636.0	0.0	1287.0	XP_020808268.1	NP_477070.1
96.85	635.0	20.0	0.0	1.0	635.0	1.0	635.0	0.0	1285.0	XP_020808269.1	NP_477071.1
96.81	627.0	20.0	0.0	1.0	627.0	1.0	627.0	0.0	1269.0	XP_020808272.1	NP_477072.1
96.937	653.0	20.0	0.0	1.0	653.0	1.0	653.0	0.0	1326.0	XP_020808261.1	NP_477073.1
96.845	634.0	20.0	0.0	1.0	634.0	1.0	634.0	0.0	1286.0	XP_020808270.1	NP_477074.1
96.983	663.0	20.0	0.0	1.0	663.0	1.0	663.0	0.0	1345.0	XP_020808259.1	NP_477075.2
96.805	626.0	20.0	0.0	1.0	626.0	1.0	626.0	0.0	1268.0	XP_020808273.1	NP_477076.1
96.81	627.0	20.0	0.0	1.0	627.0	1.0	627.0	0.0	1269.0	XP_020808271.1	NP_477077.1
96.885	642.0	20.0	0.0	1.0	642.0	1.0	642.0	0.0	1300.0	XP_020808264.1	NP_477078.1
98.299	294.0	5.0	0.0	1.0	294.0	1.0	294.0	0.0	603.0	XP_020801145.1	NP_477080.1
89.823	452.0	46.0	0.0	1.0	452.0	1.0	452.0	0.0	843.0	XP_020807845.1	NP_477081.1
80.855	1170.0	200.0	11.0	1.0	1148.0	1.0	1168.0	0.0	1829.0	XP_020805967.1	NP_477084.1
90.154	1361.0	108.0	13.0	1.0	1337.0	1.0	1359.0	0.0	2456.0	XP_020814911.1	NP_477086.2
96.746	676.0	22.0	0.0	1.0	676.0	1.0	676.0	0.0	1371.0	XP_020811323.1	NP_477088.2
93.777	1366.0	79.0	3.0	1.0	1363.0	1.0	1363.0	0.0	2618.0	XP_020813495.1	NP_477089.3
100.0	213.0	0.0	0.0	1.0	213.0	1.0	213.0	5.91e-162	445.0	XP_020814945.1	NP_477090.1
83.016	1207.0	195.0	7.0	1.0	1201.0	1.0	1203.0	0.0	1960.0	XP_020815386.1	NP_477092.1
92.428	383.0	28.0	1.0	1.0	382.0	1.0	383.0	0.0	738.0	XP_020809322.1	NP_477096.1
65.806	465.0	143.0	8.0	1.0	463.0	1.0	451.0	0.0	523.0	XP_020808808.1	NP_477099.1
94.949	297.0	15.0	0.0	1.0	297.0	1.0	297.0	0.0	598.0	XP_020815656.1	NP_477101.1
65.517	116.0	34.0	2.0	1.0	116.0	1.0	110.0	5.66e-43	136.0	XP_020807046.1	NP_477103.1
71.429	504.0	115.0	11.0	25.0	504.0	32.0	530.0	0.0	627.0	XP_020800506.1	NP_477108.1
97.018	503.0	15.0	0.0	1.0	503.0	1.0	503.0	0.0	1016.0	XP_020799324.1	NP_477114.1
86.232	138.0	16.0	1.0	1.0	135.0	1.0	138.0	3.0099999999999997e-55	169.0	XP_020799111.1	NP_477115.1
97.748	666.0	14.0	1.0	1.0	665.0	1.0	666.0	0.0	1349.0	XP_020800916.1	NP_477116.1
86.312	526.0	72.0	0.0	1.0	526.0	1.0	526.0	0.0	966.0	XP_020798090.1	NP_477117.2
94.176	704.0	39.0	2.0	1.0	702.0	1.0	704.0	0.0	1316.0	XP_020803505.1	NP_477118.1
87.75	849.0	78.0	8.0	243.0	1078.0	1.0	836.0	0.0	1167.0	XP_020809255.1	NP_477119.1
98.086	888.0	16.0	1.0	1.0	887.0	1.0	888.0	0.0	1812.0	XP_020811182.1	NP_477121.1
84.409	372.0	56.0	1.0	1.0	370.0	1.0	372.0	0.0	609.0	XP_020818024.1	NP_477128.1
89.53	745.0	60.0	6.0	1.0	735.0	1.0	737.0	0.0	1298.0	XP_020803474.1	NP_477130.1
85.557	727.0	69.0	8.0	131.0	834.0	25.0	738.0	0.0	1177.0	XP_020803473.1	NP_477131.1
84.848	462.0	63.0	3.0	1.0	460.0	1.0	457.0	0.0	808.0	XP_020810252.1	NP_477132.1
97.682	949.0	17.0	1.0	1.0	949.0	1.0	944.0	0.0	1930.0	XP_020804455.1	NP_477133.1
96.85	127.0	4.0	0.0	173.0	299.0	174.0	300.0	1.62e-77	238.0	XP_020807500.1	NP_477134.1
78.767	146.0	31.0	0.0	1.0	146.0	1.0	146.0	6.31e-89	256.0	XP_020817129.1	NP_477135.2
66.667	111.0	35.0	2.0	1.0	110.0	1.0	110.0	4.42e-42	134.0	XP_020799183.1	NP_477136.1
96.028	579.0	18.0	3.0	2.0	578.0	3.0	578.0	0.0	1130.0	XP_020810995.1	NP_477138.1
83.426	718.0	82.0	11.0	1.0	691.0	1.0	708.0	0.0	885.0	XP_020806935.1	NP_477140.1
72.959	747.0	164.0	10.0	1.0	732.0	1.0	724.0	0.0	1075.0	XP_020812587.1	NP_477145.1
82.449	490.0	79.0	4.0	1.0	485.0	1.0	488.0	0.0	712.0	XP_020805899.1	NP_477146.1
72.185	755.0	185.0	6.0	3.0	743.0	2.0	745.0	0.0	1106.0	XP_020812226.1	NP_477147.2
74.185	736.0	172.0	6.0	9.0	737.0	3.0	727.0	0.0	1108.0	XP_020812227.1	NP_477148.2
87.366	467.0	56.0	2.0	1.0	466.0	1.0	465.0	0.0	836.0	XP_020802452.1	NP_477150.1
41.525	118.0	67.0	1.0	1.0	118.0	1.0	116.0	6.099999999999999e-23	85.9	XP_020801456.1	NP_477151.1
87.172	2440.0	273.0	15.0	1.0	2417.0	1.0	2423.0	0.0	4090.0	XP_020808054.1	NP_477152.1
69.937	2232.0	523.0	38.0	1.0	2162.0	1.0	2154.0	0.0	2720.0	XP_020812306.1	NP_477153.1
93.119	436.0	30.0	0.0	1.0	436.0	1.0	436.0	0.0	857.0	XP_020809222.1	NP_477154.1
89.836	305.0	22.0	1.0	1.0	296.0	1.0	305.0	0.0	536.0	XP_020800856.1	NP_477156.1
96.176	680.0	25.0	1.0	1.0	679.0	1.0	680.0	0.0	1368.0	XP_020807300.1	NP_477158.1
93.731	335.0	20.0	1.0	1.0	334.0	1.0	335.0	0.0	649.0	XP_020807457.1	NP_477162.1
85.714	105.0	15.0	0.0	1.0	105.0	1.0	105.0	1.01e-63	188.0	XP_020812386.1	NP_477164.1
80.129	1545.0	232.0	31.0	1.0	1488.0	1.0	1527.0	0.0	2105.0	XP_020798929.1	NP_477166.2
86.084	309.0	43.0	0.0	1.0	309.0	1.0	309.0	0.0	568.0	XP_020810664.1	NP_477167.1
95.356	323.0	15.0	0.0	1.0	323.0	1.0	323.0	0.0	651.0	XP_020810163.1	NP_477168.1
100.0	208.0	0.0	0.0	1.0	208.0	1.0	208.0	5.1100000000000006e-157	432.0	XP_020812338.1	NP_477172.1
80.743	296.0	38.0	7.0	1.0	288.0	1.0	285.0	4.4e-165	459.0	XP_020815425.1	NP_477173.1
100.0	108.0	0.0	0.0	1.0	108.0	1.0	108.0	1.1e-77	223.0	XP_020812384.1	NP_477176.1
96.73	581.0	18.0	1.0	1.0	581.0	1.0	580.0	0.0	1173.0	XP_020814612.1	NP_477177.1
81.909	503.0	72.0	7.0	1.0	489.0	3.0	500.0	0.0	762.0	XP_020804448.1	NP_477179.1
80.984	610.0	115.0	1.0	1.0	610.0	38.0	646.0	0.0	1044.0	XP_020806091.1	NP_477184.1
97.347	867.0	19.0	2.0	1.0	866.0	1.0	864.0	0.0	1748.0	XP_020803308.1	NP_477185.1
89.389	1800.0	177.0	6.0	1.0	1792.0	1.0	1794.0	0.0	3285.0	XP_020803306.1	NP_477186.1
77.411	757.0	91.0	32.0	1.0	710.0	1.0	724.0	0.0	910.0	XP_020807155.1	NP_477189.1
