identity	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	query_y	subject_y
87.461	1611.0	116.0	23.0	1.0	1589.0	1.0	1547.0	0.0	2510.0	XP_016996072.2	NP_001188663.1
82.895	152.0	21.0	1.0	1.0	152.0	1.0	147.0	3.39e-92	263.0	XP_017011229.2	NP_001188667.1
96.296	459.0	13.0	1.0	1.0	455.0	1.0	459.0	0.0	908.0	XP_017002450.2	NP_001188670.1
96.599	441.0	14.0	1.0	1.0	440.0	1.0	441.0	0.0	847.0	XP_016996983.2	NP_001188676.1
62.069	87.0	25.0	2.0	1.0	80.0	1.0	86.0	4.21e-30	103.0	XP_016994143.2	NP_001188682.1
96.723	8393.0	226.0	16.0	1.0	8382.0	1.0	8355.0	0.0	16607.0	XP_044250795.1	NP_001188692.1
95.512	12365.0	472.0	33.0	1.0	12345.0	1.0	12302.0	0.0	23435.0	XP_044250794.1	NP_001188694.1
92.09	177.0	14.0	0.0	1.0	177.0	1.0	177.0	1.51e-122	342.0	XP_044249432.1	NP_001188704.1
93.773	273.0	17.0	0.0	24.0	296.0	1.0	273.0	0.0	532.0	XP_044250970.1	NP_001188709.1
70.625	160.0	47.0	0.0	1.0	160.0	1.0	160.0	9.290000000000001e-79	230.0	XP_044250903.1	NP_001188716.1
55.789	190.0	83.0	1.0	1.0	189.0	1.0	190.0	5.4399999999999995e-74	221.0	XP_016998474.2	NP_001188717.1
86.014	143.0	20.0	0.0	1.0	143.0	1.0	143.0	1.99e-83	241.0	XP_017004849.2	NP_001188728.1
90.397	1260.0	87.0	11.0	1.0	1242.0	1.0	1244.0	0.0	2220.0	XP_017004840.2	NP_001188729.1
50.867	173.0	75.0	3.0	1.0	166.0	1.0	170.0	4.1e-55	171.0	XP_017015149.2	NP_001188734.1
86.01	1980.0	202.0	32.0	1.0	1930.0	1.0	1955.0	0.0	2786.0	XP_017013270.2	NP_001188740.1
83.673	539.0	76.0	6.0	1.0	531.0	1.0	535.0	0.0	926.0	XP_017013299.2	NP_001188742.1
93.617	517.0	27.0	2.0	1.0	512.0	1.0	516.0	0.0	942.0	XP_017006328.2	NP_001188744.1
41.135	141.0	60.0	5.0	1.0	120.0	1.0	139.0	7.94e-16	69.7	XP_044250853.1	NP_001188756.1
91.28	883.0	51.0	4.0	1.0	872.0	1.0	868.0	0.0	1464.0	XP_044251115.1	NP_001188761.1
94.868	604.0	30.0	1.0	1.0	603.0	1.0	604.0	0.0	1146.0	XP_017005751.2	NP_001188767.1
95.804	143.0	2.0	4.0	15.0	154.0	1.0	142.0	2.66e-92	263.0	XP_044251061.1	NP_001188778.1
98.995	199.0	2.0	0.0	1.0	199.0	1.0	199.0	2.4899999999999998e-136	379.0	XP_016992726.1	NP_001188780.1
79.006	543.0	92.0	3.0	1.0	543.0	29.0	549.0	0.0	886.0	XP_044249575.1	NP_001188783.1
94.213	432.0	25.0	0.0	1.0	432.0	1.0	432.0	0.0	862.0	XP_016995082.2	NP_001188785.1
97.312	744.0	16.0	1.0	1.0	740.0	1.0	744.0	0.0	1516.0	XP_016995045.2	NP_001188786.1
95.349	43.0	2.0	0.0	1.0	43.0	1.0	43.0	3.7999999999999995e-24	83.6	XP_017011973.1	NP_001188792.1
80.899	89.0	16.0	1.0	1.0	88.0	1.0	89.0	2.1200000000000001e-44	142.0	XP_017011735.2	NP_001188797.1
82.389	988.0	100.0	23.0	32.0	984.0	32.0	980.0	0.0	1306.0	XP_044251049.1	NP_001188798.2
96.143	363.0	9.0	1.0	1.0	358.0	1.0	363.0	0.0	599.0	XP_017002899.2	NP_001188800.1
46.354	192.0	96.0	3.0	1.0	186.0	1.0	191.0	1.9199999999999998e-45	148.0	XP_017002902.2	NP_001188801.2
35.0	80.0	48.0	2.0	68.0	144.0	30.0	108.0	1.28e-10	56.6	XP_017002809.2	NP_001188804.1
78.33	563.0	121.0	1.0	1.0	562.0	1.0	563.0	0.0	890.0	XP_017002804.2	NP_001188805.1
92.424	2574.0	162.0	10.0	1.0	2567.0	1.0	2548.0	0.0	4876.0	XP_017002872.2	NP_001188809.1
83.333	60.0	10.0	0.0	1.0	60.0	1.0	60.0	1.29e-29	98.6	XP_044251164.1	NP_001188810.1
72.5	101.0	43.0	0.0	70.0	109.0	77.0	159.0	3.49e-14	119.0	XP_044251235.1	NP_001188812.1
58.209	67.0	28.0	0.0	24.0	90.0	11.0	77.0	2.5299999999999998e-24	94.7	XP_017007144.2	NP_001188813.2
98.214	56.0	1.0	0.0	1.0	56.0	1.0	56.0	1.43e-33	108.0	XP_017014107.1	NP_001188822.1
96.378	497.0	15.0	2.0	11.0	504.0	1.0	497.0	0.0	991.0	XP_044249438.1	NP_001188832.1
45.213	188.0	98.0	3.0	1.0	187.0	1.0	184.0	1.49e-42	140.0	XP_017009754.2	NP_001188834.1
93.878	49.0	3.0	0.0	1.0	49.0	1.0	49.0	3.33e-30	99.4	XP_017012202.1	NP_001188835.1
47.651	149.0	71.0	2.0	8.0	155.0	8.0	150.0	6.82e-44	142.0	XP_044251106.1	NP_001188839.1
94.419	430.0	22.0	2.0	633.0	1061.0	640.0	1068.0	0.0	832.0	XP_017014596.2	NP_001188842.2
96.593	910.0	31.0	0.0	1.0	910.0	1.0	910.0	0.0	1824.0	XP_017014628.2	NP_001188844.1
69.892	186.0	48.0	1.0	1.0	186.0	1.0	178.0	1.63e-96	277.0	XP_044251128.1	NP_001188846.1
70.513	156.0	39.0	1.0	2.0	150.0	1.0	156.0	1.4500000000000001e-65	196.0	XP_044250943.1	NP_001188847.1
43.478	69.0	39.0	0.0	10.0	78.0	8.0	76.0	3.97e-19	79.0	XP_016994308.2	NP_001188852.1
60.345	58.0	19.0	1.0	1.0	54.0	8.0	65.0	5.670000000000001e-21	76.6	XP_044251108.1	NP_001188853.1
91.304	69.0	6.0	0.0	1.0	69.0	1.0	69.0	8.09e-40	125.0	XP_016994278.1	NP_001188854.1
60.0	250.0	87.0	4.0	1.0	246.0	1.0	241.0	9.36e-92	270.0	XP_044249617.1	NP_001188863.1
89.583	48.0	5.0	0.0	1.0	48.0	1.0	48.0	7.16e-26	88.2	XP_017003217.1	NP_001188866.1
89.024	410.0	31.0	6.0	1.0	404.0	1.0	402.0	0.0	617.0	XP_017001560.2	NP_001188871.1
91.109	1091.0	79.0	5.0	1.0	1088.0	1.0	1076.0	0.0	1905.0	XP_016993724.2	NP_001188875.1
96.747	584.0	19.0	0.0	1.0	584.0	1.0	584.0	0.0	1163.0	XP_017015147.1	NP_001188888.1
93.902	902.0	50.0	3.0	1.0	897.0	1.0	902.0	0.0	1527.0	XP_017015136.2	NP_001188890.1
95.327	749.0	35.0	0.0	1.0	749.0	1.0	749.0	0.0	1358.0	XP_017015137.2	NP_001188891.1
96.705	1760.0	40.0	6.0	43.0	1788.0	12.0	1767.0	0.0	3504.0	XP_044248659.1	NP_001188900.1
62.5	96.0	30.0	1.0	1.0	96.0	1.0	90.0	2.07e-27	95.5	XP_017006053.2	NP_001188902.1
99.0	100.0	1.0	0.0	134.0	233.0	121.0	220.0	1.51e-63	219.0	XP_044249068.1	NP_001188905.1
93.917	674.0	27.0	6.0	1.0	662.0	1.0	672.0	0.0	1075.0	XP_017008454.2	NP_001188915.1
94.815	135.0	7.0	0.0	1.0	135.0	1.0	135.0	6.41e-86	246.0	XP_017003382.1	NP_001188920.1
75.0	88.0	17.0	1.0	1.0	88.0	1.0	83.0	2.3799999999999996e-42	132.0	XP_017000690.1	NP_001188922.1
93.125	160.0	11.0	0.0	1.0	160.0	1.0	160.0	1.0100000000000001e-110	311.0	XP_017015361.1	NP_001188926.1
92.81	153.0	11.0	0.0	1.0	153.0	1.0	153.0	2.2299999999999998e-104	294.0	XP_017015362.1	NP_001188927.1
88.478	1380.0	128.0	15.0	1.0	1366.0	1.0	1363.0	0.0	2180.0	XP_016998017.2	NP_001188929.1
92.951	1064.0	74.0	1.0	1.0	1063.0	1.0	1064.0	0.0	1952.0	XP_016997408.2	NP_001188932.1
93.127	1295.0	85.0	3.0	1.0	1294.0	1.0	1292.0	0.0	2362.0	XP_016997405.2	NP_001188933.1
94.395	446.0	25.0	0.0	1.0	446.0	1.0	446.0	0.0	832.0	XP_016997412.2	NP_001188934.1
90.0	80.0	8.0	0.0	1.0	80.0	1.0	80.0	4.06e-47	144.0	XP_017010157.1	NP_001188957.1
95.161	62.0	3.0	0.0	1.0	62.0	1.0	62.0	4.04e-40	125.0	XP_017010160.1	NP_001188959.1
97.262	840.0	22.0	1.0	1.0	840.0	1.0	839.0	0.0	1697.0	XP_044251772.1	NP_001188960.1
59.504	121.0	49.0	0.0	1.0	121.0	1.0	121.0	2.09e-51	158.0	XP_016992675.2	NP_001188961.1
77.778	54.0	10.0	1.0	19.0	72.0	23.0	74.0	3.8099999999999996e-23	83.2	XP_016994607.2	NP_001188964.1
69.784	139.0	42.0	0.0	1.0	139.0	1.0	139.0	4.32e-62	186.0	XP_017014856.1	NP_001188967.1
80.263	76.0	15.0	0.0	1.0	76.0	1.0	76.0	1.9699999999999997e-40	127.0	XP_017013879.2	NP_001188968.1
81.421	549.0	84.0	8.0	1.0	537.0	1.0	543.0	0.0	767.0	XP_017014468.2	NP_001188970.1
47.09	378.0	123.0	9.0	1.0	372.0	1.0	307.0	1.3699999999999998e-89	275.0	XP_017014393.2	NP_001188974.1
85.366	82.0	10.0	1.0	1.0	82.0	1.0	80.0	1.1100000000000001e-29	100.0	XP_017001660.2	NP_001188978.1
70.968	62.0	18.0	0.0	1.0	62.0	1.0	62.0	4.68e-28	95.1	XP_017000997.2	NP_001188983.1
82.807	570.0	82.0	6.0	1.0	569.0	1.0	555.0	0.0	897.0	XP_016998762.2	NP_001188987.1
83.75	720.0	95.0	10.0	1.0	716.0	1.0	702.0	0.0	1140.0	XP_016998757.2	NP_001188988.1
82.837	571.0	82.0	6.0	1.0	570.0	1.0	556.0	0.0	899.0	XP_016998761.2	NP_001188989.1
82.375	539.0	80.0	5.0	1.0	538.0	1.0	525.0	0.0	847.0	XP_016998763.2	NP_001188990.2
75.191	262.0	65.0	0.0	5.0	266.0	14.0	275.0	2.2e-134	396.0	XP_017003561.2	NP_001188996.1
65.385	78.0	27.0	0.0	1.0	78.0	1.0	78.0	1.3599999999999999e-34	112.0	XP_017005881.2	NP_001188997.1
97.417	542.0	14.0	0.0	1.0	542.0	10.0	551.0	0.0	1106.0	XP_044249307.1	NP_001188999.1
97.292	554.0	15.0	0.0	1.0	554.0	10.0	563.0	0.0	1132.0	XP_044249306.1	NP_001189002.1
68.519	54.0	12.0	2.0	1.0	49.0	1.0	54.0	8.09e-18	69.3	XP_017010362.1	NP_001189006.2
99.29	1972.0	13.0	1.0	1.0	1971.0	1.0	1972.0	0.0	3959.0	XP_017010383.1	NP_001189010.1
78.182	110.0	21.0	1.0	1.0	107.0	1.0	110.0	1.0699999999999999e-55	168.0	XP_017010894.1	NP_001189013.1
43.147	197.0	70.0	10.0	1.0	167.0	1.0	185.0	4.2e-28	102.0	XP_017010754.2	NP_001189014.1
92.506	894.0	33.0	12.0	1.0	873.0	1.0	881.0	0.0	1517.0	XP_016996422.1	NP_001189019.1
87.619	420.0	36.0	4.0	1.0	409.0	1.0	415.0	0.0	721.0	XP_016996437.2	NP_001189020.1
92.369	249.0	11.0	3.0	1.0	248.0	1.0	242.0	6.79e-159	442.0	XP_016996411.2	NP_001189022.1
85.0	500.0	57.0	10.0	1.0	494.0	1.0	488.0	0.0	732.0	XP_016996417.2	NP_001189024.1
70.523	363.0	93.0	5.0	1.0	352.0	1.0	360.0	3.92e-148	422.0	XP_017000882.2	NP_001189040.1
98.758	161.0	2.0	0.0	1.0	161.0	1.0	161.0	5.15e-114	319.0	XP_044250327.1	NP_001189045.1
98.795	166.0	2.0	0.0	1.0	166.0	1.0	166.0	2.7200000000000003e-117	328.0	XP_044250326.1	NP_001189047.1
96.303	2759.0	95.0	6.0	1.0	2754.0	1.0	2757.0	0.0	5522.0	XP_044250349.1	NP_001189048.2
83.117	77.0	13.0	0.0	1.0	77.0	1.0	77.0	3.1000000000000003e-43	134.0	XP_017010607.1	NP_001189052.1
69.307	101.0	29.0	1.0	1.0	101.0	1.0	99.0	3.83e-50	153.0	XP_017010606.2	NP_001189053.1
80.543	221.0	36.0	4.0	1.0	216.0	1.0	219.0	1.08e-106	305.0	XP_017009488.2	NP_001189056.1
59.358	374.0	104.0	12.0	1.0	369.0	1.0	331.0	2.19e-98	303.0	XP_044250268.1	NP_001189057.1
91.403	4525.0	304.0	20.0	1.0	4491.0	1.0	4474.0	0.0	7955.0	XP_044250596.1	NP_001189065.1
89.189	111.0	12.0	0.0	1.0	111.0	1.0	111.0	6.48e-72	209.0	XP_017005467.2	NP_001189077.1
95.516	446.0	12.0	2.0	1.0	438.0	1.0	446.0	0.0	879.0	XP_044251946.1	NP_001189078.1
86.596	470.0	63.0	0.0	4.0	473.0	5.0	474.0	0.0	820.0	XP_016996005.2	NP_001189079.1
88.931	1319.0	110.0	19.0	1.0	1301.0	1.0	1301.0	0.0	2188.0	XP_044251720.1	NP_001189084.1
71.154	52.0	15.0	0.0	14.0	65.0	2.0	53.0	2.9e-14	59.7	XP_016999597.1	NP_001189087.1
100.0	396.0	0.0	0.0	1.0	396.0	1.0	396.0	0.0	808.0	XP_044249810.1	NP_001189090.1
100.0	382.0	0.0	0.0	1.0	382.0	1.0	382.0	0.0	780.0	XP_044249815.1	NP_001189091.1
100.0	337.0	0.0	0.0	1.0	337.0	1.0	337.0	0.0	682.0	XP_044249823.1	NP_001189093.1
100.0	390.0	0.0	0.0	1.0	390.0	1.0	390.0	0.0	794.0	XP_044249814.1	NP_001189094.1
100.0	416.0	0.0	0.0	1.0	416.0	1.0	416.0	0.0	843.0	XP_044249806.1	NP_001189095.1
97.959	49.0	1.0	0.0	1.0	49.0	1.0	49.0	4.6699999999999995e-30	99.0	XP_044249824.1	NP_001189097.1
100.0	345.0	0.0	0.0	1.0	345.0	1.0	345.0	0.0	696.0	XP_044249821.1	NP_001189099.1
99.73	370.0	1.0	0.0	1.0	370.0	1.0	370.0	0.0	742.0	XP_044249817.1	NP_001189100.1
96.411	836.0	30.0	0.0	1.0	836.0	1.0	836.0	0.0	1675.0	XP_017005717.2	NP_001189104.1
64.567	127.0	29.0	3.0	1.0	124.0	19.0	132.0	4.07e-39	127.0	XP_016994432.2	NP_001189106.1
56.034	116.0	50.0	1.0	17.0	131.0	16.0	131.0	4.21e-35	117.0	XP_016994759.2	NP_001189107.1
89.859	1065.0	108.0	0.0	1.0	1065.0	1.0	1065.0	0.0	1837.0	XP_016994010.2	NP_001189108.1
94.842	601.0	21.0	5.0	1.0	598.0	1.0	594.0	0.0	1170.0	XP_016999181.2	NP_001189112.1
68.75	96.0	29.0	1.0	1.0	96.0	1.0	95.0	2.26e-44	138.0	XP_017010806.1	NP_001189115.1
93.103	58.0	4.0	0.0	1.0	58.0	1.0	58.0	4.28e-30	100.0	XP_017015758.2	NP_001189117.1
75.532	94.0	19.0	2.0	1.0	92.0	1.0	92.0	3.03e-11	54.3	XP_017015799.2	NP_001189118.1
87.342	79.0	10.0	0.0	1.0	79.0	1.0	79.0	2.67e-46	142.0	XP_044250473.1	NP_001189119.1
90.352	995.0	76.0	6.0	1.0	989.0	1.0	981.0	0.0	1682.0	XP_016999765.2	NP_001189122.1
83.204	2054.0	263.0	25.0	1.0	2029.0	1.0	1997.0	0.0	3184.0	XP_016999828.2	NP_001189123.1
81.852	270.0	49.0	0.0	1.0	270.0	1.0	270.0	1.3399999999999999e-174	481.0	XP_017003409.2	NP_001189126.2
64.474	76.0	23.0	1.0	1.0	72.0	1.0	76.0	2.84e-07	44.7	XP_017003433.2	NP_001189127.1
45.205	266.0	142.0	4.0	212.0	284.0	374.0	437.0	1.96e-05	181.0	XP_017008611.2	NP_001189128.1
95.684	950.0	41.0	0.0	1.0	950.0	1.0	950.0	0.0	1853.0	XP_016998095.2	NP_001189132.1
54.545	154.0	62.0	2.0	1.0	153.0	1.0	147.0	2.39e-53	165.0	XP_044251706.1	NP_001189133.2
64.331	157.0	56.0	0.0	4.0	160.0	4.0	160.0	3.28e-74	219.0	XP_017002182.2	NP_001189134.2
53.488	770.0	237.0	29.0	78.0	790.0	179.0	869.0	2.54e-05	564.0	XP_017002131.2	NP_001189135.1
56.322	87.0	38.0	0.0	1.0	87.0	27.0	113.0	5.52e-25	89.7	XP_017012319.2	NP_001189138.1
97.653	213.0	5.0	0.0	1.0	213.0	1.0	213.0	2.54e-159	438.0	XP_017006403.1	NP_001189139.2
47.234	235.0	116.0	3.0	1.0	229.0	4.0	236.0	4.67e-69	211.0	XP_016997068.2	NP_001189140.1
76.667	240.0	40.0	6.0	1.0	238.0	1.0	226.0	1.9900000000000001e-103	298.0	XP_016997109.2	NP_001189142.1
99.469	377.0	2.0	0.0	1.0	377.0	1.0	377.0	0.0	774.0	XP_017005476.1	NP_001189149.1
96.154	468.0	14.0	1.0	1.0	464.0	1.0	468.0	0.0	926.0	XP_044250613.1	NP_001189150.1
72.668	461.0	112.0	4.0	2.0	462.0	4.0	450.0	0.0	611.0	XP_017004271.1	NP_001189164.1
68.96	1250.0	324.0	19.0	1.0	1213.0	1.0	1223.0	0.0	1551.0	XP_016997532.2	NP_001189168.1
68.212	1359.0	367.0	20.0	1.0	1322.0	1.0	1331.0	0.0	1690.0	XP_016997528.2	NP_001189169.1
86.539	2771.0	327.0	19.0	1.0	2736.0	1.0	2760.0	0.0	4035.0	XP_016997489.2	NP_001189172.2
86.518	2967.0	344.0	22.0	1.0	2930.0	1.0	2948.0	0.0	4207.0	XP_016997486.2	NP_001189173.1
85.404	3179.0	399.0	26.0	1.0	3139.0	1.0	3154.0	0.0	4296.0	XP_016997484.2	NP_001189174.1
86.514	2966.0	344.0	22.0	1.0	2929.0	1.0	2947.0	0.0	4204.0	XP_016997487.2	NP_001189175.2
86.544	2772.0	327.0	19.0	1.0	2737.0	1.0	2761.0	0.0	4036.0	XP_016997488.2	NP_001189176.1
73.158	190.0	49.0	1.0	1.0	188.0	1.0	190.0	2.38e-103	295.0	XP_017013128.1	NP_001189191.1
78.846	52.0	11.0	0.0	1.0	52.0	1.0	52.0	5.78e-25	86.3	XP_017013144.1	NP_001189192.1
87.203	758.0	60.0	4.0	1.0	758.0	1.0	721.0	0.0	1147.0	XP_017010927.2	NP_001189200.1
97.636	550.0	13.0	0.0	1.0	550.0	1.0	550.0	0.0	1093.0	XP_017010937.1	NP_001189202.1
50.0	138.0	46.0	3.0	1.0	138.0	1.0	115.0	5.69e-33	112.0	XP_017005013.2	NP_001189206.1
60.0	70.0	27.0	1.0	1.0	70.0	1.0	69.0	1.37e-18	71.6	XP_016996883.2	NP_001189207.1
78.947	874.0	162.0	8.0	1.0	855.0	1.0	871.0	0.0	1149.0	XP_016992997.2	NP_001189210.1
77.444	133.0	30.0	0.0	1.0	133.0	1.0	133.0	1.2e-72	213.0	XP_017001255.2	NP_001189218.3
89.854	1577.0	101.0	15.0	1.0	1559.0	1.0	1536.0	0.0	2703.0	XP_016998987.2	NP_001189222.1
86.256	211.0	28.0	1.0	1.0	210.0	1.0	211.0	5.65e-134	374.0	XP_017009116.2	NP_001189223.1
90.238	1219.0	91.0	12.0	1445.0	1563.0	1436.0	1590.0	1.72e-10	1832.0	XP_017009100.2	NP_001189227.1
98.124	533.0	8.0	1.0	1.0	533.0	1.0	531.0	0.0	1023.0	XP_016996646.2	NP_001189233.1
90.909	836.0	54.0	6.0	1.0	831.0	1.0	819.0	0.0	1050.0	XP_017004470.2	NP_001189234.1
90.581	775.0	51.0	6.0	1.0	770.0	1.0	758.0	0.0	965.0	XP_017004465.2	NP_001189235.2
98.974	2241.0	21.0	2.0	1.0	2240.0	1.0	2240.0	0.0	4558.0	XP_016992978.2	NP_001189238.1
71.918	146.0	35.0	1.0	1.0	146.0	13.0	152.0	9.17e-75	219.0	XP_017015557.2	NP_001189241.1
53.704	54.0	25.0	0.0	15.0	68.0	3.0	56.0	5.23e-16	66.2	XP_017015556.2	NP_001189242.1
80.357	112.0	22.0	0.0	1.0	112.0	1.0	112.0	7.630000000000001e-66	194.0	XP_017015555.1	NP_001189243.1
52.885	104.0	36.0	2.0	16.0	108.0	14.0	115.0	3.4e-26	93.6	XP_017015514.2	NP_001189245.1
94.661	1105.0	47.0	2.0	1.0	1099.0	1.0	1099.0	0.0	2160.0	XP_017007306.2	NP_001189248.1
92.958	994.0	58.0	6.0	3.0	990.0	2.0	989.0	0.0	1823.0	XP_017005105.2	NP_001189250.2
92.708	960.0	58.0	6.0	3.0	956.0	2.0	955.0	0.0	1755.0	XP_017005109.2	NP_001189252.1
85.514	214.0	20.0	4.0	2.0	207.0	41.0	251.0	2.09e-118	336.0	XP_017003667.2	NP_001189255.2
95.902	122.0	5.0	0.0	2.0	123.0	21.0	142.0	2.51e-85	244.0	XP_017003663.2	NP_001189256.1
91.558	154.0	10.0	1.0	14.0	164.0	1.0	154.0	1.66e-81	237.0	XP_017003660.2	NP_001189262.3
80.0	95.0	18.0	1.0	1.0	94.0	1.0	95.0	6.529999999999999e-52	157.0	XP_017007342.2	NP_001189265.2
91.901	852.0	67.0	1.0	1.0	852.0	1.0	850.0	0.0	1615.0	XP_017007654.2	NP_001189267.1
96.35	548.0	8.0	3.0	1.0	540.0	1.0	544.0	0.0	989.0	XP_017003041.2	NP_001189270.1
67.416	89.0	29.0	0.0	1.0	89.0	1.0	89.0	4.15e-42	132.0	XP_017015531.1	NP_001189271.1
89.669	242.0	25.0	0.0	1.0	242.0	1.0	242.0	5.1200000000000006e-157	435.0	XP_017015862.1	NP_001189275.1
100.0	296.0	0.0	0.0	1.0	296.0	1.0	296.0	0.0	606.0	XP_017015859.1	NP_001189276.1
87.793	213.0	24.0	1.0	1.0	213.0	1.0	211.0	8.749999999999999e-138	384.0	XP_017009069.2	NP_001189279.1
80.0	235.0	47.0	0.0	1.0	235.0	1.0	235.0	4.1300000000000005e-144	402.0	XP_017002641.2	NP_001189301.1
69.908	761.0	206.0	11.0	1.0	749.0	1.0	750.0	0.0	988.0	XP_017011565.2	NP_001189302.1
90.763	931.0	62.0	8.0	3.0	922.0	2.0	919.0	0.0	1509.0	XP_017008732.2	NP_001189309.1
99.505	404.0	2.0	0.0	1.0	404.0	1.0	404.0	0.0	828.0	XP_017000566.1	NP_001189322.1
99.481	385.0	2.0	0.0	1.0	385.0	1.0	385.0	0.0	788.0	XP_017000576.1	NP_001189323.1
38.776	98.0	46.0	3.0	51.0	134.0	9.0	106.0	1.23e-08	49.3	XP_044248600.1	NP_001189328.1
100.0	204.0	0.0	0.0	1.0	204.0	1.0	204.0	9.11e-149	410.0	XP_017014735.1	NP_001245398.1
92.063	126.0	7.0	1.0	1.0	123.0	1.0	126.0	1.45e-82	237.0	XP_017009368.1	NP_001245399.1
78.388	583.0	113.0	6.0	1.0	572.0	1.0	581.0	0.0	840.0	XP_017014518.2	NP_001245401.1
94.366	497.0	25.0	2.0	1.0	494.0	1.0	497.0	0.0	930.0	XP_044251319.1	NP_001245405.1
65.111	2336.0	734.0	34.0	1.0	2289.0	1.0	2302.0	0.0	2429.0	XP_016993384.2	NP_001245407.1
67.353	1262.0	382.0	12.0	14.0	1256.0	12.0	1262.0	0.0	1582.0	XP_044251330.1	NP_001245416.1
82.31	814.0	115.0	11.0	1.0	791.0	1.0	808.0	0.0	1145.0	XP_017009885.2	NP_001245422.1
75.085	3247.0	701.0	35.0	1.0	3186.0	1.0	3200.0	0.0	4699.0	XP_016994857.2	NP_001245427.1
75.265	849.0	188.0	11.0	1.0	837.0	1.0	839.0	0.0	1169.0	XP_017002765.2	NP_001245436.1
95.049	1535.0	75.0	1.0	1.0	1534.0	1.0	1535.0	0.0	2912.0	XP_044251346.1	NP_001245439.1
94.997	1479.0	72.0	2.0	1.0	1477.0	1.0	1479.0	0.0	2833.0	XP_044251348.1	NP_001245440.1
45.802	131.0	68.0	2.0	1.0	128.0	1.0	131.0	2.0200000000000002e-27	98.2	XP_016995432.2	NP_001245445.1
63.889	72.0	21.0	2.0	1.0	71.0	1.0	68.0	5.28e-25	87.8	XP_016995436.1	NP_001245446.1
90.231	911.0	66.0	5.0	1.0	888.0	1.0	911.0	0.0	1543.0	XP_044252165.1	NP_001245450.1
90.177	906.0	66.0	5.0	1.0	883.0	1.0	906.0	0.0	1532.0	XP_044252168.1	NP_001245451.1
90.231	911.0	66.0	5.0	1.0	888.0	1.0	911.0	0.0	1543.0	XP_016998229.2	NP_001245452.1
76.087	92.0	22.0	0.0	1.0	92.0	3.0	94.0	9.3e-50	152.0	XP_017006605.1	NP_001245459.1
80.422	2770.0	599.0	93.0	3092.0	5495.0	2872.0	5471.0	0.0	2117.0	XP_044251384.1	NP_001245461.1
89.494	1285.0	69.0	15.0	1.0	1264.0	1.0	1240.0	0.0	2033.0	XP_017006579.2	NP_001245466.1
69.191	2126.0	389.0	58.0	310.0	2328.0	267.0	2233.0	0.0	2389.0	XP_016996249.2	NP_001245485.1
66.746	418.0	83.0	8.0	1262.0	1664.0	1182.0	1558.0	1.9000000000000002e-110	386.0	XP_017012052.2	NP_001245521.1
65.672	67.0	21.0	2.0	1.0	66.0	1.0	66.0	4.24e-23	82.4	XP_017002242.2	NP_001245525.1
75.0	92.0	14.0	2.0	1.0	83.0	1.0	92.0	4.7900000000000004e-37	121.0	XP_044252134.1	NP_001245526.1
87.954	523.0	59.0	3.0	3.0	521.0	2.0	524.0	0.0	922.0	XP_017009128.2	NP_001245537.1
49.744	195.0	94.0	2.0	1.0	191.0	1.0	195.0	8.7e-59	182.0	XP_017014677.2	NP_001245538.1
59.375	64.0	26.0	0.0	6.0	69.0	6.0	69.0	6.4400000000000006e-21	79.3	XP_017008949.1	NP_001245539.1
72.519	131.0	36.0	0.0	24.0	154.0	8.0	138.0	5.929999999999999e-69	205.0	XP_017016236.2	NP_001245546.1
85.849	106.0	15.0	0.0	1.0	106.0	1.0	106.0	6.8e-64	188.0	XP_017016255.1	NP_001245548.1
83.258	221.0	20.0	4.0	33.0	241.0	18.0	233.0	1.05e-113	325.0	XP_017012463.2	NP_001245553.1
95.768	1276.0	37.0	7.0	1.0	1266.0	1.0	1269.0	0.0	2521.0	XP_017013028.2	NP_001245554.1
71.127	142.0	41.0	0.0	1.0	142.0	1.0	142.0	4.1400000000000004e-73	216.0	XP_017001432.1	NP_001245561.1
59.664	119.0	42.0	2.0	1.0	113.0	1.0	119.0	3.27e-44	139.0	XP_017001440.2	NP_001245563.1
85.447	1979.0	161.0	25.0	1.0	1941.0	1.0	1890.0	0.0	2606.0	XP_016994694.2	NP_001245576.1
68.831	77.0	23.0	1.0	59.0	134.0	63.0	139.0	3.84e-10	53.9	XP_016995178.2	NP_001245585.1
95.985	1345.0	35.0	7.0	1.0	1338.0	1.0	1333.0	0.0	2655.0	XP_017011195.2	NP_001245587.1
96.604	530.0	11.0	3.0	1.0	523.0	1.0	530.0	0.0	1056.0	XP_016993263.2	NP_001245592.1
76.585	4762.0	850.0	90.0	1.0	4611.0	1.0	4648.0	0.0	5594.0	XP_044252078.1	NP_001245598.1
78.969	2639.0	415.0	48.0	1.0	2574.0	1.0	2564.0	0.0	3245.0	XP_017012894.2	NP_001245601.1
80.687	466.0	54.0	5.0	14.0	464.0	14.0	458.0	0.0	653.0	XP_017012903.2	NP_001245603.1
73.472	720.0	166.0	8.0	1186.0	1885.0	1172.0	1886.0	0.0	910.0	XP_017012898.2	NP_001245607.1
89.676	988.0	62.0	8.0	1.0	983.0	1.0	953.0	0.0	1613.0	XP_017011153.2	NP_001245622.1
99.142	233.0	0.0	1.0	1.0	233.0	12.0	242.0	2.06e-177	486.0	XP_017015957.1	NP_001245630.1
